number,film,release_date,run_time,film_rating,plot,budget,box_office_us_canada,box_office_other,box_office_worldwide,rotten_tomatoes_score,rotten_tomatoes_counts,metacritic_score,metacritic_counts,cinema_score,imdb_score,imdb_counts,award_type,status,category,value,film_y,year,poster_url,logo_url
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Animated Feature,Nominated,Genre,Comedy,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Animated Feature,Nominated,Subgenre,Computer Animation,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Animated Feature,Nominated,Subgenre,Motorsport,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Animated Feature,Nominated,Subgenre,Sport,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Adapted Screenplay,Ineligible,Genre,Adventure,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Adapted Screenplay,Ineligible,Genre,Animation,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Adapted Screenplay,Ineligible,Genre,Comedy,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Adapted Screenplay,Ineligible,Subgenre,Computer Animation,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Adapted Screenplay,Ineligible,Subgenre,Motorsport,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Adapted Screenplay,Ineligible,Subgenre,Sport,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Original Song,Nominated,Genre,Adventure,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Original Song,Nominated,Genre,Animation,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Original Song,Nominated,Genre,Comedy,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Original Song,Nominated,Subgenre,Computer Animation,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Original Song,Nominated,Subgenre,Motorsport,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
7,Cars,2006-06-09,116,G,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",120000000,244082982,217900167,461983149,75,204,73,39,A,7.2,484034,Original Song,Nominated,Subgenre,Sport,Cars,2006,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Cars_2006.jpg/220px-Cars_2006.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars.png
8,Ratatouille,2007-06-29,111,G,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,206445654,417280431,623726085,96,253,96,37,A,8.1,851229,Animated Feature,Won,Genre,Adventure,Ratatouille,2007,https://upload.wikimedia.org/wikipedia/en/5/50/RatatouillePoster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Ratatouille.png
8,Ratatouille,2007-06-29,111,G,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,206445654,417280431,623726085,96,253,96,37,A,8.1,851229,Animated Feature,Won,Genre,Animation,Ratatouille,2007,https://upload.wikimedia.org/wikipedia/en/5/50/RatatouillePoster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Ratatouille.png
8,Ratatouille,2007-06-29,111,G,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,206445654,417280431,623726085,96,253,96,37,A,8.1,851229,Animated Feature,Won,Genre,Comedy,Ratatouille,2007,https://upload.wikimedia.org/wikipedia/en/5/50/RatatouillePoster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Ratatouille.png
8,Ratatouille,2007-06-29,111,G,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,206445654,417280431,623726085,96,253,96,37,A,8.1,851229,Animated Feature,Won,Subgenre,Animal Adventure,Ratatouille,2007,https://upload.wikimedia.org/wikipedia/en/5/50/RatatouillePoster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Ratatouille.png
8,Ratatouille,2007-06-29,111,G,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,206445654,417280431,623726085,96,253,96,37,A,8.1,851229,Animated Feature,Won,Subgenre,Computer Animation,Ratatouille,2007,https://upload.wikimedia.org/wikipedia/en/5/50/RatatouillePoster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Ratatouille.png
8,Ratatouille,2007-06-29,111,G,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,206445654,417280431,623726085,96,253,96,37,A,8.1,851229,Animated Feature,Won,Subgenre,Fantasy,Ratatouille,2007,https://upload.wikimedia.org/wikipedia/en/5/50/RatatouillePoster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Ratatouille.png
8,Ratatouille,2007-06-29,111,G,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,206445654,417280431,623726085,96,253,96,37,A,8.1,851229,Original Screenplay,Nominated,Genre,Adventure,Ratatouille,2007,https://upload.wikimedia.org/wikipedia/en/5/50/RatatouillePoster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Ratatouille.png
8,Ratatouille,2007-06-29,111,G,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,150000000,206445654,417280431,623726085,96,253,96,37,A,8.1,851229,Original Screenplay,Nominated,Genre,Animation,Ratatouille,2007,https://upload.wikimedia.org/wikipedia/en/5/50/RatatouillePoster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Ratatouille.png
